Sector,Industry,ESG_Dimension,ESG_Topic,Materiality_Score,Is_Material
Transportation,Car Rental & Leasing,Social Capital,Customer Privacy,4,True
Transportation,Car Rental & Leasing,Social Capital,Data Security,4,True
Transportation,Car Rental & Leasing,Social Capital,Access & Affordability,3,True
Transportation,Car Rental & Leasing,Social Capital,Product Quality & Safety,2,False
Transportation,Car Rental & Leasing,Social Capital,Customer Welfare,4,True
Transportation,Car Rental & Leasing,Social Capital,Selling Practices & Product Labeling,4,True
Transportation,Car Rental & Leasing,Human Capital,Labor Practices,3,True
Transportation,Car Rental & Leasing,Human Capital,Employee Health & Safety,4,True
Transportation,Car Rental & Leasing,Human Capital,Employee Engagement,5,True
Transportation,Car Rental & Leasing,Human Capital,Diversity & Inclusion,4,True
Transportation,Car Rental & Leasing,Business Model & Innovation,Product Design & Lifecycle,4,True
Transportation,Car Rental & Leasing,Business Model & Innovation,Business Model Resilience,3,True
Transportation,Car Rental & Leasing,Business Model & Innovation,Supply Chain Management,2,False
Transportation,Car Rental & Leasing,Business Model & Innovation,Materials Sourcing & Efficiency,4,True
Transportation,Car Rental & Leasing,Business Model & Innovation,Physical Impacts of Climate Change,4,True
Transportation,Car Rental & Leasing,Leadership & Governance,Business Ethics,4,True
Transportation,Car Rental & Leasing,Leadership & Governance,Competitive Behavior,4,True
Transportation,Car Rental & Leasing,Leadership & Governance,Regulatory Environment Management,4,True
Transportation,Car Rental & Leasing,Leadership & Governance,Critical Incident Risk Management,2,False
Transportation,Car Rental & Leasing,Leadership & Governance,Systemic Risk Management,4,True
Transportation,Cruise Lines,Environment,GHG Emissions,5,True
Transportation,Cruise Lines,Environment,Air Quality,4,True
Transportation,Cruise Lines,Environment,Energy Management,5,True
Transportation,Cruise Lines,Environment,Water & Wastewater Management,4,True
Transportation,Cruise Lines,Environment,Waste & Hazardous Materials,3,True
Transportation,Cruise Lines,Environment,Ecological Impacts,4,True
Transportation,Cruise Lines,Social Capital,Human Rights & Community Relations,3,True
Transportation,Cruise Lines,Social Capital,Customer Privacy,2,False
Transportation,Cruise Lines,Social Capital,Data Security,2,False
Transportation,Cruise Lines,Social Capital,Access & Affordability,3,True
Transportation,Cruise Lines,Social Capital,Product Quality & Safety,3,True
Transportation,Cruise Lines,Social Capital,Customer Welfare,2,False
Transportation,Cruise Lines,Social Capital,Selling Practices & Product Labeling,2,False
Transportation,Cruise Lines,Human Capital,Labor Practices,3,True
Transportation,Cruise Lines,Human Capital,Employee Health & Safety,3,True
Transportation,Cruise Lines,Human Capital,Employee Engagement,3,True
Transportation,Cruise Lines,Human Capital,Diversity & Inclusion,4,True
Transportation,Cruise Lines,Business Model & Innovation,Product Design & Lifecycle,2,False
Transportation,Cruise Lines,Business Model & Innovation,Business Model Resilience,4,True
Transportation,Cruise Lines,Business Model & Innovation,Supply Chain Management,4,True
Transportation,Cruise Lines,Business Model & Innovation,Materials Sourcing & Efficiency,4,True
Transportation,Cruise Lines,Business Model & Innovation,Physical Impacts of Climate Change,4,True
Transportation,Cruise Lines,Leadership & Governance,Business Ethics,2,False
Transportation,Cruise Lines,Leadership & Governance,Competitive Behavior,4,True
Transportation,Cruise Lines,Leadership & Governance,Regulatory Environment Management,3,True
Transportation,Cruise Lines,Leadership & Governance,Critical Incident Risk Management,4,True
Transportation,Cruise Lines,Leadership & Governance,Systemic Risk Management,2,False
Transportation,Marine Transportation,Environment,GHG Emissions,5,True
Transportation,Marine Transportation,Environment,Air Quality,4,True
Transportation,Marine Transportation,Environment,Energy Management,3,True
Transportation,Marine Transportation,Environment,Water & Wastewater Management,3,True
Transportation,Marine Transportation,Environment,Waste & Hazardous Materials,3,True
Transportation,Marine Transportation,Environment,Ecological Impacts,5,True
Transportation,Marine Transportation,Social Capital,Human Rights & Community Relations,4,True
Transportation,Marine Transportation,Social Capital,Customer Privacy,2,False
Transportation,Marine Transportation,Social Capital,Data Security,4,True
Transportation,Marine Transportation,Social Capital,Access & Affordability,3,True
Transportation,Marine Transportation,Social Capital,Product Quality & Safety,2,False
Transportation,Marine Transportation,Social Capital,Customer Welfare,3,True
Transportation,Marine Transportation,Social Capital,Selling Practices & Product Labeling,3,True
Transportation,Marine Transportation,Human Capital,Labor Practices,5,True
Transportation,Marine Transportation,Human Capital,Employee Health & Safety,5,True
Transportation,Marine Transportation,Human Capital,Employee Engagement,3,True
Transportation,Marine Transportation,Human Capital,Diversity & Inclusion,4,True
Transportation,Marine Transportation,Business Model & Innovation,Product Design & Lifecycle,4,True
Transportation,Marine Transportation,Business Model & Innovation,Business Model Resilience,3,True
Transportation,Marine Transportation,Business Model & Innovation,Supply Chain Management,4,True
Transportation,Marine Transportation,Business Model & Innovation,Materials Sourcing & Efficiency,3,True
Transportation,Marine Transportation,Business Model & Innovation,Physical Impacts of Climate Change,2,False
Transportation,Marine Transportation,Leadership & Governance,Business Ethics,4,True
Transportation,Marine Transportation,Leadership & Governance,Competitive Behavior,2,False
Transportation,Marine Transportation,Leadership & Governance,Regulatory Environment Management,3,True
Transportation,Marine Transportation,Leadership & Governance,Critical Incident Risk Management,3,True
Transportation,Marine Transportation,Leadership & Governance,Systemic Risk Management,2,False
Transportation,Rail Transportation,Environment,GHG Emissions,4,True
Transportation,Rail Transportation,Environment,Air Quality,5,True
Transportation,Rail Transportation,Environment,Energy Management,5,True
Transportation,Rail Transportation,Environment,Water & Wastewater Management,4,True
Transportation,Rail Transportation,Environment,Waste & Hazardous Materials,4,True
Transportation,Rail Transportation,Environment,Ecological Impacts,4,True
Transportation,Rail Transportation,Social Capital,Human Rights & Community Relations,3,True
Transportation,Rail Transportation,Social Capital,Customer Privacy,4,True
Transportation,Rail Transportation,Social Capital,Data Security,4,True
Transportation,Rail Transportation,Social Capital,Access & Affordability,3,True
Transportation,Rail Transportation,Social Capital,Product Quality & Safety,2,False
Transportation,Rail Transportation,Social Capital,Customer Welfare,2,False
Transportation,Rail Transportation,Social Capital,Selling Practices & Product Labeling,4,True
Transportation,Rail Transportation,Human Capital,Labor Practices,3,True
Transportation,Rail Transportation,Human Capital,Employee Health & Safety,4,True
Transportation,Rail Transportation,Human Capital,Employee Engagement,3,True
Transportation,Rail Transportation,Human Capital,Diversity & Inclusion,5,True
Transportation,Rail Transportation,Business Model & Innovation,Product Design & Lifecycle,3,True
Transportation,Rail Transportation,Business Model & Innovation,Business Model Resilience,3,True
Transportation,Rail Transportation,Business Model & Innovation,Supply Chain Management,4,True
Transportation,Rail Transportation,Business Model & Innovation,Materials Sourcing & Efficiency,2,False
Transportation,Rail Transportation,Business Model & Innovation,Physical Impacts of Climate Change,4,True
Transportation,Rail Transportation,Leadership & Governance,Business Ethics,4,True
Transportation,Rail Transportation,Leadership & Governance,Competitive Behavior,2,False
Transportation,Rail Transportation,Leadership & Governance,Regulatory Environment Management,3,True
Transportation,Rail Transportation,Leadership & Governance,Critical Incident Risk Management,2,False
Transportation,Rail Transportation,Leadership & Governance,Systemic Risk Management,2,False
Transportation,Road Transportation,Environment,GHG Emissions,4,True
Transportation,Road Transportation,Environment,Air Quality,4,True
Transportation,Road Transportation,Environment,Energy Management,5,True
Transportation,Road Transportation,Environment,Water & Wastewater Management,3,True
Transportation,Road Transportation,Environment,Waste & Hazardous Materials,4,True
Transportation,Road Transportation,Environment,Ecological Impacts,3,True
Transportation,Road Transportation,Social Capital,Human Rights & Community Relations,2,False
Transportation,Road Transportation,Social Capital,Customer Privacy,3,True
Transportation,Road Transportation,Social Capital,Data Security,3,True
Transportation,Road Transportation,Social Capital,Access & Affordability,2,False
Transportation,Road Transportation,Social Capital,Product Quality & Safety,3,True
Transportation,Road Transportation,Social Capital,Customer Welfare,2,False
Transportation,Road Transportation,Social Capital,Selling Practices & Product Labeling,3,True
Transportation,Road Transportation,Human Capital,Labor Practices,5,True
